FEATURE,WEIGHT0,WEIGHT1,WEIGHT2,WEIGHT3,WEIGHT4,WEIGHT5,WEIGHT6,WEIGHT7,WEIGHT8,WEIGHT9
DURATION_BF_BASELINE,0.0,0.001882351441294616,0.001190650394568574,0.0006868857113378958,0.0019630650533722436,0.0,0.0018351976060018676,0.0,0.0,0.0
SMOKING,0.2080214634832607,0.173573417085642,0.19687435914533127,0.20138173747924687,0.17293307229404642,0.2068006371754867,0.19066939654830414,0.2132462509617719,0.2043871772779732,0.2119087268966339
MIN_BMI,0.0003710999467954115,0.0,0.0,0.00011713735290079886,0.0,0.0,0.0,0.0,0.0,0.0
MAX_BMI,0.0,0.0,0.0,0.0,2.176832453337236e-05,0.0,0.0005097119127724875,0.0,0.0,0.0
MEDIAN_BMI,0.0,0.0,0.0,0.0001106683646055734,0.0,0.0,0.0,0.0,0.0,0.0
MEAN_BMI,0.0,0.0,7.312199909059098e-08,0.0,3.189274829510923e-05,0.0,0.0,0.0,0.0,0.0
STD_BMI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMI_MEASURE_COUNTS,0.0,7.106988094811974e-05,0.0,0.0,9.439195905319435e-05,0.0,0.00014876781807742143,6.141644318974317e-05,0.0,0.0
MIN_SYSTOLIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAX_SYSTOLIC,0.003474557633212767,0.003945071777503712,0.002870739512560286,0.0015912153271520069,0.003493684798015646,0.0007966535542254726,0.0037166788346875068,0.0,0.0011527752449996581,0.0
MEDIAN_SYSTOLIC,0.0,7.825428204168225e-05,1.5741462912941212e-05,0.0,0.00043420021265150696,0.0,0.00011084236614582286,0.0,0.0,0.0
MEAN_SYSTOLIC,0.0,6.165892177990124e-05,0.0,0.0,0.0001258862674346667,0.00022564836845415394,0.0,0.0,0.0,0.0
STD_SYSTOLIC,0.0,0.00015097406309281605,0.0,0.0,3.401377731262826e-05,0.0,0.0003664655363327857,0.0,0.00016501683971029802,0.0
MIN_DIASTOLIC,0.0,0.0,0.00046490173978574307,7.628974216568701e-05,0.00018751280969256156,0.0,4.950007639800562e-05,0.0,0.0004504625395903749,0.0
MAX_DIASTOLIC,0.0,0.00013594499214179815,0.0,0.0,0.00016707856851755194,0.0,0.0009080477032315828,0.0,0.0,0.0
MEDIAN_DIASTOLIC,0.0,0.001118879227714608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEAN_DIASTOLIC,0.0,0.00036948425917206375,0.0,0.0,0.0011767343924076422,0.0,0.0,0.0,0.0,0.0
STD_DIASTOLIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000488491350418337,0.0
SYSTOLIC_MEASURE_COUNTS,0.0,0.0,0.00024023608510784035,0.00032562643718257386,0.00024063576095844318,0.0,0.0,0.0,0.0,0.0
"('%SAT', 'MAX_VALUE')",0.0,0.0,0.0,0.0,6.464611511849673e-07,0.0,0.0,0.0,0.0,0.0
"('%SAT', 'MEAN_VALUE')",0.0,0.0002578427970095968,0.0,0.0,0.0,0.0,0.0001877622638076675,0.0,0.0,0.0
"('%SAT', 'MEASURE_COUNTS')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('%SAT', 'MEDIAN_VALUE')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('%SAT', 'MIN_VALUE')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('%SAT', 'STD_VALUE')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('125DHy', 'MAX_VALUE')",0.0,0.0,0.0,1.0596180409739476e-07,0.0,0.0,0.0,0.0,0.0,0.0
"('125DHy', 'MEAN_VALUE')",0.0,0.0,0.0,0.0,9.872013530195537e-08,0.0,0.0,0.0,0.0,0.0
"('125DHy', 'MEASURE_COUNTS')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('125DHy', 'MEDIAN_VALUE')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('125DHy', 'MIN_VALUE')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('125DHy', 'STD_VALUE')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('25DTot', 'MAX_VALUE')",0.0,2.031256095678526e-05,0.0,0.0,3.12308070806805e-05,0.0,0.0001966615299577737,0.0,0.0,0.0
"('25DTot', 'MEAN_VALUE')",0.0,0.0,0.0,0.0,8.530332421817665e-05,0.000234186433773199,0.0,0.0,0.0,0.0
"('25DTot', 'MEASURE_COUNTS')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('25DTot', 'MEDIAN_VALUE')",0.0,0.0,0.0,0.0,1.296067223179079e-05,0.0,0.0,0.0,0.0,0.0
"('25DTot', 'MIN_VALUE')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('25DTot', 'STD_VALUE')",0.0,0.0,0.0,0.0,0.0,0.0,5.2669961702946635e-05,0.00024653945802517925,0.0,0.0
"('25HyD2', 'MAX_VALUE')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('25HyD2', 'MEAN_VALUE')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('25HyD2', 'MEASURE_COUNTS')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('25HyD2', 'MEDIAN_VALUE')",0.0,0.0,1.2587478613362372e-08,0.0,0.00010492675173917243,0.0,0.0,0.0,0.0,0.0
"('25HyD2', 'MIN_VALUE')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('25HyD2', 'STD_VALUE')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('25HyD3', 'MAX_VALUE')",0.0,0.0001713934843147036,0.0005306698497293721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('25HyD3', 'MEAN_VALUE')",0.0,0.0,4.380766311309738e-05,0.0,1.166628925863871e-05,0.0,0.0003498215450002977,0.0,0.0,0.0
"('25HyD3', 'MEASURE_COUNTS')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('25HyD3', 'MEDIAN_VALUE')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('25HyD3', 'MIN_VALUE')",0.0,0.0009964456218856078,0.00035300616715863096,0.0,0.00061600132472996,0.0,0.0006329952797001672,0.0,0.0,0.0
"('25HyD3', 'STD_VALUE')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('A-1Gg/', 'MAX_VALUE')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('A-1Gg/', 'MEAN_VALUE')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('A-1Gg/', 'MEASURE_COUNTS')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('A-1Gg/', 'MEDIAN_VALUE')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('A-1Gg/', 'MIN_VALUE')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('A-1Gg/', 'STD_VALUE')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('A-2Gg/', 'MAX_VALUE')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('A-2Gg/', 'MEAN_VALUE')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('A-2Gg/', 'MEASURE_COUNTS')",0.0,5.288859490606975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('A-2Gg/', 'MEDIAN_VALUE')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('A-2Gg/', 'MIN_VALUE')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('A-2Gg/', 'STD_VALUE')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('AFPTum', 'MAX_VALUE')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('AFPTum', 'MEAN_VALUE')",0.0,0.00021988930455791905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('AFPTum', 'MEASURE_COUNTS')",0.0,0.0,0.0,0.0,0.0,0.0,0.00036239352614037375,0.0,0.0,0.0
"('AFPTum', 'MEDIAN_VALUE')",0.0,0.0,0.0,0.0,0.00022565565989512867,0.0009674821156199379,0.0,0.0,0.0,0.0
"('AFPTum', 'MIN_VALUE')",0.0,0.00011781253457026658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('AFPTum', 'STD_VALUE')",0.0,0.0,0.0001503941032802269,0.0,7.141247654476676e-05,0.0,0.0,0.0001268658673719512,0.0,0.0
"('AN-GAP', 'MAX_VALUE')",0.0,0.0,0.0,0.0,0.0,0.0,8.557618243040304e-10,0.0,0.0,0.0
"('AN-GAP', 'MEAN_VALUE')",0.0,0.00043236935568862606,8.607732274682263e-05,0.0001705675111981265,0.0002434966364157156,0.0,6.296493602572762e-05,0.0,0.0,0.0
"('AN-GAP', 'MEASURE_COUNTS')",0.0,0.0009561300034214164,0.0002022689185486157,0.0,0.0011795727282160483,0.0,0.0,0.0,0.0,0.0
"('AN-GAP', 'MEDIAN_VALUE')",0.00012464879177575194,0.0,0.0002621691110983815,0.0,5.058446760423952e-05,0.0,0.0,7.251800952682497e-05,0.0,0.0
"('AN-GAP', 'MIN_VALUE')",0.0,8.459164689723759e-05,0.0,0.0,0.0,0.0,0.0005322441745503533,0.0,0.00015037921666598153,0.0
"('AN-GAP', 'STD_VALUE')",0.0,0.0,2.1134847165675622e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('AThyP', 'MAX_VALUE')",0.0,0.0,0.0006558747323893298,0.0,0.0004457841275056133,0.0,0.0010566693632494757,0.0,0.0006441908894973262,0.0
"('AThyP', 'MEAN_VALUE')",0.0,0.0,0.00019721281669927813,0.0002318053501130675,0.00015887329599924345,0.0,0.0,0.0007110624251950257,0.0,0.0
"('AThyP', 'MEASURE_COUNTS')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('AThyP', 'MEDIAN_VALUE')",0.0,0.00014119919570128263,0.00016712679502753586,0.0001144846236789432,4.2526392892117236e-05,0.0,0.0,0.0,0.0,0.0
"('AThyP', 'MIN_VALUE')",0.0,0.0008677524824130594,0.0,0.0,0.0003504254950854392,0.0,0.0,0.0,0.0,0.0
"('AThyP', 'STD_VALUE')",0.0,0.00018838166286918833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Alb', 'MAX_VALUE')",0.0,0.0,0.00013414488825622405,0.0,0.00013705252063257885,0.0,0.0,0.0,0.0,0.0
"('Alb', 'MEAN_VALUE')",0.0,0.0036622659563399006,0.001839905804190175,0.0017693129070190294,0.0024928272246390855,0.001604756602572338,0.002632508324289352,0.0,0.0,0.0
"('Alb', 'MEASURE_COUNTS')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Alb', 'MEDIAN_VALUE')",0.0,0.0006760980961508723,0.00011270357697615652,0.0006787107223324888,0.0002513170611187692,0.0013056716808366395,0.00014842448632750046,0.0,0.002929077352010198,0.0
"('Alb', 'MIN_VALUE')",0.0,0.012195970122864538,0.005562032559106378,0.00231585241456655,0.006358707268988495,0.0,0.0033760474360225758,0.0,0.0,0.0
"('Alb', 'STD_VALUE')",0.0,0.0,0.0,0.00010617876124929612,0.0,0.0,0.0,0.0,0.0,0.0
